,Date,Country,City,Specie,count,min,max,median,variance
26909,15/05/2020,IN,Visakhapatnam,pm25,15,2.0,78.0,48.0,5608.86
26910,09/06/2020,IN,Visakhapatnam,pm25,24,48.0,139.0,98.0,7514.76
26911,09/05/2020,IN,Visakhapatnam,pm25,24,2.0,69.0,33.0,4332.39
26912,01/01/2020,IN,Visakhapatnam,pm25,24,91.0,160.0,156.0,1864.06
26913,15/01/2020,IN,Visakhapatnam,pm25,24,140.0,227.0,157.0,5653.89
26914,18/02/2020,IN,Visakhapatnam,pm25,24,77.0,159.0,101.0,7095.2
26915,01/03/2020,IN,Visakhapatnam,pm25,11,87.0,164.0,109.0,10249.6
26916,27/04/2020,IN,Visakhapatnam,pm25,12,6.0,91.0,31.0,7515.38
26917,04/05/2020,IN,Visakhapatnam,pm25,23,6.0,138.0,54.0,7293.32
26918,10/01/2020,IN,Visakhapatnam,pm25,22,102.0,155.0,130.0,3277.08
26919,26/03/2020,IN,Visakhapatnam,pm25,5,60.0,74.0,70.0,292.0
26920,15/06/2020,IN,Visakhapatnam,pm25,15,30.0,136.0,71.0,7646.38
26921,20/06/2020,IN,Visakhapatnam,pm25,23,21.0,147.0,82.0,8006.28
26922,13/06/2020,IN,Visakhapatnam,pm25,18,13.0,144.0,65.0,14111.8
26923,03/02/2020,IN,Visakhapatnam,pm25,24,69.0,163.0,110.0,8906.96
26924,07/03/2020,IN,Visakhapatnam,pm25,24,33.0,79.0,53.0,1558.97
26925,15/03/2020,IN,Visakhapatnam,pm25,17,58.0,169.0,77.0,11283.5
26926,16/04/2020,IN,Visakhapatnam,pm25,24,21.0,99.0,70.0,2676.94
26927,30/05/2020,IN,Visakhapatnam,pm25,15,44.0,111.0,82.0,2774.1
26928,02/06/2020,IN,Visakhapatnam,pm25,17,19.0,68.0,33.0,2660.07
26929,10/06/2020,IN,Visakhapatnam,pm25,24,65.0,152.0,85.0,5736.23
26930,31/12/2019,IN,Visakhapatnam,pm25,24,99.0,163.0,143.0,4125.92
26931,08/01/2020,IN,Visakhapatnam,pm25,21,74.0,161.0,129.0,6758.9
26932,21/01/2020,IN,Visakhapatnam,pm25,24,30.0,133.0,79.0,7578.19
26933,04/03/2020,IN,Visakhapatnam,pm25,24,74.0,171.0,91.0,14385.8
26934,01/04/2020,IN,Visakhapatnam,pm25,24,71.0,134.0,86.0,2466.01
26935,28/05/2020,IN,Visakhapatnam,pm25,24,34.0,104.0,80.0,3223.89
26936,24/01/2020,IN,Visakhapatnam,pm25,18,126.0,182.0,157.0,2967.71
26937,23/05/2020,IN,Visakhapatnam,pm25,23,25.0,80.0,54.0,2419.29
26938,06/06/2020,IN,Visakhapatnam,pm25,24,11.0,147.0,63.0,12055.4
26939,05/05/2020,IN,Visakhapatnam,pm25,19,3.0,71.0,34.0,3699.3
26940,26/05/2020,IN,Visakhapatnam,pm25,24,6.0,74.0,52.0,2216.94
26941,03/06/2020,IN,Visakhapatnam,pm25,24,3.0,110.0,67.0,12276.8
26942,28/06/2020,IN,Visakhapatnam,pm25,24,42.0,142.0,65.0,7981.67
26943,08/02/2020,IN,Visakhapatnam,pm25,24,52.0,158.0,84.0,7712.01
26944,15/02/2020,IN,Visakhapatnam,pm25,24,100.0,187.0,156.0,5120.85
26945,19/04/2020,IN,Visakhapatnam,pm25,23,5.0,102.0,48.0,5898.62
26946,24/05/2020,IN,Visakhapatnam,pm25,24,10.0,71.0,46.0,2577.81
26947,04/01/2020,IN,Visakhapatnam,pm25,24,35.0,108.0,60.0,5152.88
26948,31/01/2020,IN,Visakhapatnam,pm25,24,92.0,159.0,151.0,3733.03
26949,18/03/2020,IN,Visakhapatnam,pm25,24,30.0,162.0,104.0,16562.4
26950,23/04/2020,IN,Visakhapatnam,pm25,23,5.0,67.0,30.0,2417.87
26951,28/04/2020,IN,Visakhapatnam,pm25,8,25.0,82.0,47.0,3468.57
26952,06/05/2020,IN,Visakhapatnam,pm25,23,6.0,79.0,27.0,5025.65
26953,14/03/2020,IN,Visakhapatnam,pm25,23,58.0,135.0,87.0,5136.01
26954,19/03/2020,IN,Visakhapatnam,pm25,24,60.0,178.0,98.0,10363.2
26955,11/05/2020,IN,Visakhapatnam,pm25,5,12.0,80.0,62.0,8835.0
26956,22/05/2020,IN,Visakhapatnam,pm25,24,22.0,150.0,60.0,14493.3
26957,12/06/2020,IN,Visakhapatnam,pm25,21,56.0,163.0,98.0,9859.9
26958,22/06/2020,IN,Visakhapatnam,pm25,24,35.0,164.0,91.0,8830.36
26959,07/05/2020,IN,Visakhapatnam,pm25,22,4.0,95.0,33.0,6083.98
26960,29/06/2020,IN,Visakhapatnam,pm25,13,46.0,117.0,85.0,3928.08
26961,30/12/2019,IN,Visakhapatnam,pm25,14,96.0,151.0,124.0,2628.41
26962,12/01/2020,IN,Visakhapatnam,pm25,24,115.0,172.0,162.0,2293.04
26963,01/02/2020,IN,Visakhapatnam,pm25,17,61.0,166.0,83.0,16668.5
26964,10/03/2020,IN,Visakhapatnam,pm25,24,30.0,102.0,54.0,3979.4
26965,31/03/2020,IN,Visakhapatnam,pm25,24,34.0,96.0,66.0,2917.81
26966,05/04/2020,IN,Visakhapatnam,pm25,24,46.0,96.0,72.0,1386.3
26967,23/02/2020,IN,Visakhapatnam,pm25,24,89.0,185.0,104.0,9642.61
26968,08/03/2020,IN,Visakhapatnam,pm25,24,15.0,100.0,65.0,6579.06
26969,16/03/2020,IN,Visakhapatnam,pm25,19,78.0,173.0,116.0,11051.6
26970,20/03/2020,IN,Visakhapatnam,pm25,23,21.0,160.0,65.0,16437.5
26971,21/03/2020,IN,Visakhapatnam,pm25,24,24.0,134.0,58.0,6866.3
26972,20/05/2020,IN,Visakhapatnam,pm25,24,125.0,178.0,152.0,1884.28
26973,03/05/2020,IN,Visakhapatnam,pm25,24,25.0,93.0,61.0,3459.98
26974,11/06/2020,IN,Visakhapatnam,pm25,19,5.0,173.0,94.0,33280.2
26975,11/01/2020,IN,Visakhapatnam,pm25,24,112.0,182.0,167.0,1537.1
26976,19/02/2020,IN,Visakhapatnam,pm25,24,108.0,156.0,127.0,2099.11
26977,09/03/2020,IN,Visakhapatnam,pm25,24,38.0,146.0,56.0,7179.93
26978,22/03/2020,IN,Visakhapatnam,pm25,16,55.0,102.0,81.0,2422.62
26979,08/04/2020,IN,Visakhapatnam,pm25,24,19.0,55.0,34.0,1393.62
26980,29/04/2020,IN,Visakhapatnam,pm25,13,2.0,72.0,16.0,5190.9
26981,17/01/2020,IN,Visakhapatnam,pm25,14,95.0,151.0,114.0,2677.2
26982,21/02/2020,IN,Visakhapatnam,pm25,4,85.0,97.0,86.0,329.17
26983,25/05/2020,IN,Visakhapatnam,pm25,24,13.0,102.0,58.0,6484.28
26984,01/06/2020,IN,Visakhapatnam,pm25,24,8.0,117.0,31.0,10622.4
26985,07/06/2020,IN,Visakhapatnam,pm25,24,53.0,158.0,77.0,11612.8
26986,16/06/2020,IN,Visakhapatnam,pm25,24,11.0,134.0,62.0,11536.1
26987,22/01/2020,IN,Visakhapatnam,pm25,24,125.0,159.0,154.0,845.92
26988,28/03/2020,IN,Visakhapatnam,pm25,24,55.0,160.0,73.0,11155.6
26989,28/01/2020,IN,Visakhapatnam,pm25,24,85.0,173.0,147.0,7475.92
26990,14/04/2020,IN,Visakhapatnam,pm25,24,21.0,99.0,65.0,4305.14
26991,15/04/2020,IN,Visakhapatnam,pm25,24,46.0,134.0,66.0,3552.16
26992,10/05/2020,IN,Visakhapatnam,pm25,23,7.0,106.0,58.0,6235.1
26993,16/05/2020,IN,Visakhapatnam,pm25,3,3.0,9.0,7.0,93.33
26994,07/01/2020,IN,Visakhapatnam,pm25,24,124.0,156.0,151.0,858.24
26995,26/02/2020,IN,Visakhapatnam,pm25,24,91.0,159.0,108.0,5868.68
26996,07/04/2020,IN,Visakhapatnam,pm25,24,6.0,87.0,46.0,5100.71
26997,19/06/2020,IN,Visakhapatnam,pm25,20,9.0,83.0,52.0,4692.53
26998,28/02/2020,IN,Visakhapatnam,pm25,24,91.0,165.0,115.0,6057.66
26999,02/03/2020,IN,Visakhapatnam,pm25,11,87.0,165.0,151.0,8659.64
27000,17/04/2020,IN,Visakhapatnam,pm25,24,9.0,90.0,54.0,5100.27
27001,30/04/2020,IN,Visakhapatnam,pm25,23,2.0,135.0,60.0,13289.8
27002,08/05/2020,IN,Visakhapatnam,pm25,22,3.0,74.0,44.0,4277.14
27003,21/06/2020,IN,Visakhapatnam,pm25,24,21.0,131.0,90.0,9366.88
27004,09/01/2020,IN,Visakhapatnam,pm25,24,107.0,226.0,153.0,12964.3
27005,18/01/2020,IN,Visakhapatnam,pm25,24,97.0,153.0,113.0,2322.32
27006,13/04/2020,IN,Visakhapatnam,pm25,24,33.0,123.0,64.0,6250.85
27007,22/04/2020,IN,Visakhapatnam,pm25,24,10.0,68.0,31.0,2494.71
27008,13/05/2020,IN,Visakhapatnam,pm25,17,2.0,65.0,22.0,4944.85
27009,05/06/2020,IN,Visakhapatnam,pm25,19,48.0,134.0,86.0,3887.08
27010,02/05/2020,IN,Visakhapatnam,pm25,24,36.0,147.0,70.0,7717.97
27011,14/05/2020,IN,Visakhapatnam,pm25,18,3.0,80.0,23.0,6841.47
27012,29/01/2020,IN,Visakhapatnam,pm25,19,78.0,164.0,128.0,7794.5
27013,17/02/2020,IN,Visakhapatnam,pm25,24,70.0,158.0,111.0,7868.68
27014,24/02/2020,IN,Visakhapatnam,pm25,24,75.0,175.0,113.0,13311.3
27015,11/03/2020,IN,Visakhapatnam,pm25,24,36.0,107.0,58.0,4799.35
27016,29/03/2020,IN,Visakhapatnam,pm25,13,53.0,129.0,69.0,4844.74
27017,09/04/2020,IN,Visakhapatnam,pm25,24,34.0,100.0,69.0,2579.98
27018,31/05/2020,IN,Visakhapatnam,no2,24,4.7,25.0,9.6,363.81
27019,19/03/2020,IN,Visakhapatnam,no2,24,3.5,40.1,28.9,1281.2
27020,27/03/2020,IN,Visakhapatnam,no2,17,3.6,21.0,9.6,258.83
27021,11/04/2020,IN,Visakhapatnam,no2,24,7.6,17.7,11.9,88.93
27022,12/04/2020,IN,Visakhapatnam,no2,24,7.6,16.7,13.4,84.61
27023,18/04/2020,IN,Visakhapatnam,no2,24,6.1,18.1,13.5,91.01
27024,29/04/2020,IN,Visakhapatnam,no2,15,3.6,20.2,5.1,276.22
27025,04/05/2020,IN,Visakhapatnam,no2,23,0.5,12.9,6.2,65.87
27026,27/05/2020,IN,Visakhapatnam,no2,24,4.1,15.8,8.5,113.32
27027,16/01/2020,IN,Visakhapatnam,no2,17,3.5,40.1,11.7,1349.65
27028,30/03/2020,IN,Visakhapatnam,no2,15,1.7,21.0,11.3,285.82
27029,26/06/2020,IN,Visakhapatnam,no2,24,6.7,16.2,10.9,55.77
27030,13/06/2020,IN,Visakhapatnam,no2,18,10.4,21.6,16.4,92.18
27031,21/06/2020,IN,Visakhapatnam,no2,24,7.2,28.3,19.8,380.86
27032,17/02/2020,IN,Visakhapatnam,no2,24,4.5,34.8,24.0,900.76
27033,19/05/2020,IN,Visakhapatnam,no2,24,5.3,36.0,11.8,765.7
27034,28/05/2020,IN,Visakhapatnam,no2,24,4.0,15.6,8.5,101.41
27035,01/06/2020,IN,Visakhapatnam,no2,24,4.0,14.7,8.3,86.25
27036,04/06/2020,IN,Visakhapatnam,no2,24,6.1,33.1,13.0,705.81
27037,12/01/2020,IN,Visakhapatnam,no2,24,4.7,49.1,11.2,1094.43
27038,04/02/2020,IN,Visakhapatnam,no2,24,4.3,53.5,22.0,2436.39
27039,21/02/2020,IN,Visakhapatnam,no2,4,9.9,13.1,10.3,21.17
27040,02/03/2020,IN,Visakhapatnam,no2,12,5.6,42.9,11.7,1790.04
27041,07/03/2020,IN,Visakhapatnam,no2,24,2.9,16.1,6.4,185.26
27042,21/03/2020,IN,Visakhapatnam,no2,24,3.8,34.4,9.6,958.6
27043,21/04/2020,IN,Visakhapatnam,no2,24,3.7,14.5,10.6,71.85
27044,28/04/2020,IN,Visakhapatnam,no2,7,3.4,14.4,4.5,148.03
27045,06/02/2020,IN,Visakhapatnam,no2,24,4.1,25.7,11.2,479.25
27046,12/02/2020,IN,Visakhapatnam,no2,24,5.2,25.7,8.9,472.36
27047,10/05/2020,IN,Visakhapatnam,no2,24,4.1,23.0,10.5,237.69
27048,14/03/2020,IN,Visakhapatnam,no2,23,4.1,111.1,11.1,4658.81
27049,01/04/2020,IN,Visakhapatnam,no2,24,8.9,22.7,14.4,175.71
27050,03/04/2020,IN,Visakhapatnam,no2,24,8.0,21.0,14.0,129.22
27051,24/05/2020,IN,Visakhapatnam,no2,24,5.7,16.0,8.5,103.07
27052,09/01/2020,IN,Visakhapatnam,no2,24,6.4,71.0,13.7,3285.63
27053,25/01/2020,IN,Visakhapatnam,no2,24,3.8,38.3,13.1,1495.46
27054,20/04/2020,IN,Visakhapatnam,no2,24,2.9,21.2,13.0,207.61
27055,07/05/2020,IN,Visakhapatnam,no2,24,3.8,13.4,8.9,86.65
27056,05/03/2020,IN,Visakhapatnam,no2,24,2.4,22.7,7.2,396.92
27057,08/03/2020,IN,Visakhapatnam,no2,24,4.5,24.5,15.3,305.6
27058,29/01/2020,IN,Visakhapatnam,no2,20,5.5,36.6,20.7,784.39
27059,09/02/2020,IN,Visakhapatnam,no2,24,5.0,12.4,7.1,58.98
27060,15/02/2020,IN,Visakhapatnam,no2,24,4.2,54.1,26.1,2393.47
27061,18/03/2020,IN,Visakhapatnam,no2,23,3.3,42.2,23.2,1295.76
27062,08/01/2020,IN,Visakhapatnam,no2,24,3.6,32.4,8.8,654.8
27063,26/01/2020,IN,Visakhapatnam,no2,4,15.8,34.7,21.2,757.83
27064,02/06/2020,IN,Visakhapatnam,no2,24,3.7,21.6,7.4,252.43
27065,07/04/2020,IN,Visakhapatnam,no2,24,7.4,21.9,11.5,193.64
27066,18/06/2020,IN,Visakhapatnam,no2,24,11.4,28.2,18.3,255.84
27067,13/01/2020,IN,Visakhapatnam,no2,24,10.1,64.3,37.7,2998.6
27068,16/03/2020,IN,Visakhapatnam,no2,24,4.5,33.4,9.3,1116.54
27069,13/02/2020,IN,Visakhapatnam,no2,24,5.7,48.1,34.0,2557.97
27070,28/03/2020,IN,Visakhapatnam,no2,24,4.7,27.5,9.8,335.54
27071,09/04/2020,IN,Visakhapatnam,no2,24,8.5,21.5,14.9,169.96
27072,10/04/2020,IN,Visakhapatnam,no2,24,7.6,21.3,15.2,212.82
27073,15/04/2020,IN,Visakhapatnam,no2,24,7.4,18.8,14.5,66.99
27074,17/04/2020,IN,Visakhapatnam,no2,24,6.5,19.0,14.9,109.98
27075,21/01/2020,IN,Visakhapatnam,no2,24,4.0,14.8,7.0,97.78
27076,02/02/2020,IN,Visakhapatnam,no2,24,5.1,17.6,8.3,129.25
27077,29/06/2020,IN,Visakhapatnam,no2,13,6.1,22.4,17.9,206.48
27078,22/04/2020,IN,Visakhapatnam,no2,24,7.5,20.0,10.1,119.76
27079,11/06/2020,IN,Visakhapatnam,no2,20,8.4,37.8,22.6,447.08
27080,24/01/2020,IN,Visakhapatnam,no2,18,6.8,42.4,13.0,2007.43
27081,07/02/2020,IN,Visakhapatnam,no2,23,4.5,29.6,10.3,726.11
27082,17/03/2020,IN,Visakhapatnam,no2,24,3.9,32.8,17.1,988.81
27083,18/05/2020,IN,Visakhapatnam,no2,24,3.9,14.3,7.7,73.05
27084,02/01/2020,IN,Visakhapatnam,no2,24,5.6,27.1,12.8,409.72
27085,23/01/2020,IN,Visakhapatnam,no2,24,4.5,48.6,13.9,1933.22
27086,29/05/2020,IN,Visakhapatnam,no2,18,3.4,28.3,6.6,754.77
27087,25/03/2020,IN,Visakhapatnam,no2,24,3.6,20.5,12.7,249.89
27088,25/05/2020,IN,Visakhapatnam,no2,24,4.8,15.4,7.4,122.81
27089,01/05/2020,IN,Visakhapatnam,no2,24,3.5,18.2,6.3,199.61
27090,11/05/2020,IN,Visakhapatnam,no2,24,4.1,10.0,5.6,41.74
27091,01/02/2020,IN,Visakhapatnam,no2,17,3.8,28.3,15.1,521.04
27092,08/02/2020,IN,Visakhapatnam,no2,24,1.9,14.8,5.7,152.4
27093,15/05/2020,IN,Visakhapatnam,no2,24,2.4,13.7,3.0,104.12
27094,20/02/2020,IN,Visakhapatnam,no2,21,4.1,12.5,8.0,70.86
27095,11/03/2020,IN,Visakhapatnam,no2,24,3.2,19.7,11.6,179.21
27096,13/03/2020,IN,Visakhapatnam,no2,24,3.4,14.6,8.5,101.34
27097,30/04/2020,IN,Visakhapatnam,no2,24,3.4,19.4,5.5,179.72
27098,08/05/2020,IN,Visakhapatnam,no2,24,4.4,11.5,8.7,45.91
27099,10/06/2020,IN,Visakhapatnam,no2,24,6.3,32.8,22.0,756.13
27100,17/06/2020,IN,Visakhapatnam,no2,24,10.4,25.2,15.3,183.26
27101,11/02/2020,IN,Visakhapatnam,no2,24,5.4,21.5,9.2,215.66
27102,23/02/2020,IN,Visakhapatnam,no2,24,5.3,46.0,13.6,2251.6
27103,22/02/2020,IN,Visakhapatnam,no2,13,5.2,23.8,9.3,391.88
27104,06/03/2020,IN,Visakhapatnam,no2,24,2.8,15.9,5.7,133.34
27105,09/03/2020,IN,Visakhapatnam,no2,24,4.2,30.3,8.7,325.15
27106,05/05/2020,IN,Visakhapatnam,no2,24,3.2,9.7,5.3,28.16
27107,30/05/2020,IN,Visakhapatnam,no2,16,17.6,28.9,22.5,136.17
27108,22/06/2020,IN,Visakhapatnam,no2,24,13.6,30.3,17.7,174.71
27109,11/01/2020,IN,Visakhapatnam,no2,24,6.3,26.7,9.9,356.02
27110,22/01/2020,IN,Visakhapatnam,no2,24,4.1,20.7,7.8,232.6
27111,25/06/2020,IN,Visakhapatnam,no2,24,5.7,20.5,7.7,195.41
27112,03/02/2020,IN,Visakhapatnam,no2,24,3.3,16.1,7.5,93.36
27113,10/02/2020,IN,Visakhapatnam,no2,24,3.7,17.2,8.5,139.63
27114,01/03/2020,IN,Visakhapatnam,no2,11,2.6,43.1,19.9,2750.22
27115,02/05/2020,IN,Visakhapatnam,no2,24,6.2,16.7,10.1,67.39
27116,06/05/2020,IN,Visakhapatnam,no2,24,3.2,17.5,8.0,194.96
27117,12/05/2020,IN,Visakhapatnam,no2,24,3.9,9.7,5.3,31.18
27118,20/01/2020,IN,Visakhapatnam,no2,18,5.5,24.6,9.4,405.74
27119,30/01/2020,IN,Visakhapatnam,no2,22,1.1,30.0,20.7,656.39
27120,07/06/2020,IN,Visakhapatnam,no2,24,5.0,26.6,16.4,520.05
27121,23/06/2020,IN,Visakhapatnam,no2,24,8.4,24.6,15.9,314.42
27122,29/03/2020,IN,Visakhapatnam,no2,13,4.9,20.4,8.5,223.32
27123,13/05/2020,IN,Visakhapatnam,no2,24,2.7,12.1,5.3,88.33
27124,24/06/2020,IN,Visakhapatnam,no2,24,7.0,17.5,9.7,69.71
27125,30/12/2019,IN,Visakhapatnam,no2,14,7.4,30.5,12.9,612.1
27126,15/01/2020,IN,Visakhapatnam,no2,24,4.5,47.7,19.4,2372.78
27127,26/04/2020,IN,Visakhapatnam,no2,16,3.9,16.2,7.8,101.64
27128,15/06/2020,IN,Visakhapatnam,no2,15,10.6,24.0,15.1,223.08
27129,24/03/2020,IN,Visakhapatnam,no2,24,8.4,29.3,19.2,385.86
27130,02/04/2020,IN,Visakhapatnam,no2,24,6.2,20.7,14.3,107.23
27131,05/02/2020,IN,Visakhapatnam,no2,24,6.6,44.3,27.1,1307.51
27132,18/02/2020,IN,Visakhapatnam,no2,24,5.7,31.8,19.0,681.45
27133,03/03/2020,IN,Visakhapatnam,no2,8,23.1,38.4,30.7,233.21
27134,20/03/2020,IN,Visakhapatnam,no2,23,4.2,39.2,11.9,1342.55
27135,19/06/2020,IN,Visakhapatnam,no2,21,7.4,23.4,18.7,130.4
27136,27/01/2020,IN,Visakhapatnam,no2,15,6.0,12.2,7.3,41.03
27137,31/01/2020,IN,Visakhapatnam,no2,24,4.0,29.1,11.3,495.67
27138,13/04/2020,IN,Visakhapatnam,no2,24,8.7,19.9,14.4,69.4
27139,19/04/2020,IN,Visakhapatnam,no2,24,5.5,24.0,14.0,199.4
27140,03/05/2020,IN,Visakhapatnam,no2,24,5.5,17.3,11.2,122.39
27141,12/03/2020,IN,Visakhapatnam,no2,24,4.0,23.9,10.6,234.89
27142,06/04/2020,IN,Visakhapatnam,no2,23,7.9,19.8,13.2,104.57
27143,06/06/2020,IN,Visakhapatnam,no2,24,5.0,27.5,17.0,553.01
27144,19/02/2020,IN,Visakhapatnam,no2,24,4.6,27.3,9.3,721.36
27145,17/05/2020,IN,Visakhapatnam,no2,24,3.4,11.0,5.0,33.2
27146,22/03/2020,IN,Visakhapatnam,no2,16,2.0,17.1,14.4,405.45
27147,14/04/2020,IN,Visakhapatnam,no2,24,7.2,19.2,13.0,91.56
27148,23/05/2020,IN,Visakhapatnam,no2,23,5.5,19.4,9.3,155.3
27149,18/01/2020,IN,Visakhapatnam,no2,24,5.4,27.2,9.3,321.99
27150,10/03/2020,IN,Visakhapatnam,no2,24,3.4,21.1,9.1,282.62
27151,25/02/2020,IN,Visakhapatnam,no2,24,4.0,32.4,11.9,1218.04
27152,04/03/2020,IN,Visakhapatnam,no2,24,1.9,32.2,14.0,995.68
27153,20/06/2020,IN,Visakhapatnam,no2,24,7.8,26.5,17.3,219.99
27154,31/12/2019,IN,Visakhapatnam,no2,24,6.4,26.3,14.0,373.23
27155,28/01/2020,IN,Visakhapatnam,no2,24,8.0,36.0,25.1,760.61
27156,16/02/2020,IN,Visakhapatnam,no2,24,2.5,32.1,20.2,1188.91
27157,16/05/2020,IN,Visakhapatnam,no2,17,2.8,8.9,4.5,20.98
27158,26/05/2020,IN,Visakhapatnam,no2,24,5.5,14.8,8.9,82.7
27159,07/01/2020,IN,Visakhapatnam,no2,24,5.9,27.2,9.5,350.45
27160,19/01/2020,IN,Visakhapatnam,no2,24,3.3,37.4,8.0,1250.16
27161,31/03/2020,IN,Visakhapatnam,no2,24,3.2,21.1,12.4,230.18
27162,16/04/2020,IN,Visakhapatnam,no2,24,7.1,20.8,16.5,89.65
27163,09/06/2020,IN,Visakhapatnam,no2,24,10.9,47.5,21.5,852.76
27164,16/06/2020,IN,Visakhapatnam,no2,24,9.3,27.9,18.2,143.86
27165,28/06/2020,IN,Visakhapatnam,no2,24,6.1,18.9,10.7,180.19
27166,05/01/2020,IN,Visakhapatnam,no2,24,4.0,15.0,7.0,86.09
27167,27/02/2020,IN,Visakhapatnam,no2,24,3.7,38.8,7.0,655.1
27168,28/02/2020,IN,Visakhapatnam,no2,24,4.2,41.1,13.2,1838.01
27169,29/02/2020,IN,Visakhapatnam,no2,24,4.0,40.8,8.8,1858.92
27170,26/03/2020,IN,Visakhapatnam,no2,5,9.2,12.8,11.5,19.07
27171,14/05/2020,IN,Visakhapatnam,no2,24,2.0,10.4,3.4,100.43
27172,08/06/2020,IN,Visakhapatnam,no2,24,8.6,33.7,17.2,630.66
27173,03/01/2020,IN,Visakhapatnam,no2,24,5.3,19.7,9.4,157.71
27174,24/02/2020,IN,Visakhapatnam,no2,24,5.1,39.4,10.0,1466.58
27175,21/05/2020,IN,Visakhapatnam,no2,24,8.6,43.8,19.0,1061.83
27176,10/01/2020,IN,Visakhapatnam,no2,23,5.2,16.7,10.0,129.28
27177,15/03/2020,IN,Visakhapatnam,no2,17,3.3,32.7,7.1,464.19
27178,26/02/2020,IN,Visakhapatnam,no2,24,4.2,35.5,14.9,1356.72
27179,08/04/2020,IN,Visakhapatnam,no2,24,5.0,17.4,9.4,78.14
27180,20/05/2020,IN,Visakhapatnam,no2,24,11.0,57.6,24.3,1479.72
27181,06/01/2020,IN,Visakhapatnam,no2,24,6.1,17.0,8.6,123.52
27182,14/01/2020,IN,Visakhapatnam,no2,24,6.8,106.1,21.4,8766.29
27183,04/04/2020,IN,Visakhapatnam,no2,24,5.2,17.7,12.8,133.42
27184,03/06/2020,IN,Visakhapatnam,no2,24,6.4,22.8,9.4,388.42
27185,05/06/2020,IN,Visakhapatnam,no2,19,8.4,29.3,20.1,341.99
27186,01/01/2020,IN,Visakhapatnam,no2,24,5.7,16.9,12.1,80.83
27187,14/02/2020,IN,Visakhapatnam,no2,19,10.0,53.4,16.9,1668.38
27188,27/04/2020,IN,Visakhapatnam,no2,14,6.9,13.0,8.0,59.98
27189,12/06/2020,IN,Visakhapatnam,no2,22,7.4,29.8,24.3,278.93
27190,23/03/2020,IN,Visakhapatnam,no2,12,4.1,19.2,6.3,316.59
27191,05/04/2020,IN,Visakhapatnam,no2,24,6.7,21.4,14.8,137.4
27192,23/04/2020,IN,Visakhapatnam,no2,23,6.5,17.3,11.1,89.74
27193,09/05/2020,IN,Visakhapatnam,no2,24,4.1,9.6,5.3,23.58
27194,22/05/2020,IN,Visakhapatnam,no2,24,6.4,41.3,9.9,1288.22
27195,27/06/2020,IN,Visakhapatnam,no2,24,6.2,19.5,11.6,98.38
27196,04/01/2020,IN,Visakhapatnam,no2,24,4.9,16.9,9.1,131.46
27197,17/01/2020,IN,Visakhapatnam,no2,14,4.0,29.3,7.0,656.18
27612,11/03/2020,IN,Visakhapatnam,o3,24,3.3,7.8,4.9,13.3
27613,27/03/2020,IN,Visakhapatnam,o3,17,4.7,23.7,16.7,282.86
27614,01/04/2020,IN,Visakhapatnam,o3,24,0.7,27.7,9.1,492.88
27615,24/06/2020,IN,Visakhapatnam,o3,24,9.2,22.2,14.4,97.37
27616,17/01/2020,IN,Visakhapatnam,o3,14,10.7,32.3,21.8,557.36
27617,21/01/2020,IN,Visakhapatnam,o3,24,11.4,20.9,16.3,88.39
27618,06/03/2020,IN,Visakhapatnam,o3,24,4.1,9.7,5.2,14.07
27619,18/05/2020,IN,Visakhapatnam,o3,24,2.8,17.0,7.3,71.94
27620,22/06/2020,IN,Visakhapatnam,o3,24,3.2,30.9,12.9,744.06
27621,17/05/2020,IN,Visakhapatnam,o3,24,2.1,14.3,6.8,67.87
27622,29/05/2020,IN,Visakhapatnam,o3,19,2.5,15.3,10.8,164.17
27623,12/06/2020,IN,Visakhapatnam,o3,22,3.2,27.5,6.7,216.95
27624,08/02/2020,IN,Visakhapatnam,o3,24,9.4,16.9,12.4,44.29
27625,22/02/2020,IN,Visakhapatnam,o3,13,7.6,13.1,10.2,28.77
27626,05/03/2020,IN,Visakhapatnam,o3,24,4.5,11.6,6.0,25.12
27627,29/03/2020,IN,Visakhapatnam,o3,13,4.5,40.3,11.8,1605.04
27628,07/04/2020,IN,Visakhapatnam,o3,24,1.1,24.0,2.8,214.32
27629,14/04/2020,IN,Visakhapatnam,o3,24,0.8,25.1,5.0,266.2
27630,13/06/2020,IN,Visakhapatnam,o3,18,2.3,21.6,10.0,301.7
27631,18/02/2020,IN,Visakhapatnam,o3,24,4.0,8.3,5.4,20.64
27632,29/02/2020,IN,Visakhapatnam,o3,24,3.8,11.2,9.6,59.48
27633,09/03/2020,IN,Visakhapatnam,o3,24,3.4,8.6,5.3,15.96
27634,30/12/2019,IN,Visakhapatnam,o3,14,24.7,36.9,31.8,158.57
27635,06/02/2020,IN,Visakhapatnam,o3,24,5.3,20.6,11.9,268.83
27636,22/04/2020,IN,Visakhapatnam,o3,24,2.3,19.1,4.2,116.31
27637,16/04/2020,IN,Visakhapatnam,o3,24,2.3,18.7,4.6,194.35
27638,13/05/2020,IN,Visakhapatnam,o3,23,1.9,13.9,7.0,114.22
27639,03/01/2020,IN,Visakhapatnam,o3,24,19.0,43.9,26.4,275.67
27640,03/03/2020,IN,Visakhapatnam,o3,8,4.0,6.6,4.7,6.91
27641,25/03/2020,IN,Visakhapatnam,o3,23,0.7,24.6,8.4,396.63
